"VARIABLE1_LABEL","VARIABLE2_LABEL","EFFECT","EFFECT_L95","EFFECT_U95","N","P","P_FDR"
"atc_g03ca03","atc_a10ae05",2.12364679045918,1.4591503862932,3.09075454661285,8263,8.38e-05,0.000372093081761006
"atc_c03da01","atc_c01da14",0.881381687139491,0.807651705938474,0.961842428751131,120594,0.00461,0.0132920770128355
"atc_n06ax11","atc_c01da14",0.962194465725729,0.880205622894474,1.05182035400859,118365,0.396,0.531802173913044
"atc_b01ab05","atc_p01ab01",0.40328567779341,0.237760142424608,0.684047949562705,692,0.000756,0.00273710769230769
"atc_n06dx01","atc_p01ab01",1.04088074191914,0.749290494029631,1.44594483385412,1301,0.811,0.875100873362445
"atc_n02ab03","atc_c01da14",0.475061375304346,0.428575373373171,0.526589543700982,20152,1.48e-45,6.47270796460177e-44
"atc_h02ab06","atc_c01da14",1.14810702048865,1.06253201441538,1.2405741310492,121488,0.000475,0.0018127027027027
"atc_c01aa05","atc_p01ab01",0.966739447914652,0.669640344701083,1.39565240886361,2326,0.857,0.906915203426124
"atc_h02ab06","atc_p01ab01",0.700511559637468,0.512992252111499,0.956576718587672,2874,0.0251,0.0571632258064516
"atc_a12ba01","atc_p01ab01",0.99452175529615,0.672174895372969,1.47145263616031,1507,0.978,0.985176518548716
"atc_c03da01","atc_p01ab01",0.860923484290582,0.565312270234548,1.31111473220901,1152,0.485,0.617590827106416
"atc_n06ax11","atc_p01ab01",0.506397541660181,0.313901728405881,0.816938700853203,1704,0.00529,0.0148879157175399
"atc_a03fa01","atc_p01ab01",0.499890497480956,0.311798337782571,0.801449139366533,628,0.00399,0.0117232936979786
"atc_n02ab03","atc_p01ab01",0.627871863644443,0.458975422207731,0.858919798493964,608,0.0036,0.0107046931407942
"atc_g03ca03","atc_p01ab01",0.738764847060206,0.423322303410259,1.2892623300383,5989,0.287,0.413634878973462
"atc_a06ad11","atc_p01ab01",0.478648159626024,0.327872731692031,0.698759117695019,2051,0.000135,0.000576637856525497
"atc_n06ax11","atc_b03ba03",0.71461698984889,0.615382229095081,0.82985406148572,37008,1.06e-05,5.47962343096234e-05
"atc_b01ab05","atc_b03ba03",0.739964652429409,0.519215877340672,1.05456653145781,2196,0.0957,0.17135847826087
"atc_a02bc02","atc_p01ab01",0.649558350951126,0.505950053153933,0.833928267543787,5432,0.000713,0.00260624704142012
"atc_a12ba01","atc_b03ba03",0.813880613161647,0.677775722630122,0.97731687690128,21949,0.0274,0.0613273550724638
"atc_a12ax","atc_p01ab01",0.669186717800875,0.516307937590783,0.867332904798445,6611,0.0024,0.00756911295469049
"atc_a03fa01","atc_b03ba03",0.577079350289368,0.4512669125505,0.737968078909688,5126,1.18e-05,6.0181217750258e-05
"atc_a02bc02","atc_b03ba03",0.710337594606008,0.632440558436128,0.797829126516413,53088,7.88e-09,6.26092604501608e-08
"atc_a06ad11","atc_b03ba03",0.753064892005792,0.660881465063164,0.858106576672557,32680,2.07e-05,0.0001022994
"atc_n06dx01","atc_b03ba03",0.478919528203191,0.424491442009234,0.540326357131548,54272,5.7e-33,1.80573076923077e-31
"atc_c03da01","atc_b03ba03",0.800772910601217,0.665099907849526,0.964121700792386,16811,0.019,0.0446283269961977
"atc_h02ab06","atc_b03ba03",0.68506490508486,0.587706751821025,0.798551186837222,29914,1.32e-06,8.0042208588957e-06
"atc_c07ab07","atc_b03ba03",0.876958746886463,0.802085379185777,0.958821421880762,180116,0.00393,0.0115745292014303
"atc_g03ca03","atc_b03ba03",1.63003883598256,1.30591711271554,2.03460585740109,53786,1.56e-05,7.81898580121704e-05
"atc_n02ab03","atc_b03ba03",0.447514183453602,0.375357014988204,0.533542564532697,5477,3.17e-19,5.40211724137931e-18
"atc_b01aa03","atc_b03ba03",0.837956727937186,0.755395701823959,0.929541267179241,106670,0.000836,0.00298519653179191
"atc_c01aa05","atc_b03ba03",0.956344314907226,0.83636889225617,1.09352996880142,49628,0.514,0.646522779333164
"atc_b01ab05","atc_n03ag01",0.838788752456965,0.478893574460637,1.46915015938712,515,0.539,0.668105843992977
"atc_b01ab05","atc_h02ab07",0.881852284876622,0.589731146480533,1.3186745468391,1137,0.54,0.668507014028056
"atc_b01ab05","atc_b02aa02",0.326717103171501,0.118893253179808,0.897814322090616,120,0.0301,0.0664971837282074
"atc_b01ab05","atc_r03ak06",0.67749786836692,0.46780592583922,0.981183299074913,2174,0.0394,0.0825412462908012
"atc_b01ab05","atc_c07ab03",1.40424158256149,0.663272022651962,2.97297994616231,1059,0.375,0.509274525968673
"atc_a11cc03","atc_j01ca04",0.115944044582144,0.0162256737516261,0.828503129043806,514,0.0318,0.0692315418502203
"atc_b01ab05","atc_c09ba02",1.68166933840629,0.944578170509347,2.99394147782484,1558,0.0774,0.143801052631579
"atc_b01ab05","atc_a10ab05",0.89047847447931,0.558472234445473,1.41985915252949,766,0.626,0.740117703349282
"atc_b01ab05","atc_c08ca02",0.891990593627352,0.489706564090764,1.62474281021115,2036,0.709,0.803641743119266
"atc_b01ab05","atc_b01ac04",0.294842326166794,0.157243745518606,0.552848680961748,1411,0.00014,0.000595934539190353
"atc_b01ab05","atc_c08db01",1.05385998509266,0.39235378883301,2.83066176443167,960,0.917,0.948673644546787
"atc_b01ab05","atc_j01ma14",0.442307504874492,0.19190622910242,1.01943501148099,154,0.0555,0.108928117553614
"atc_b01ab05","atc_a11cc03",0.00017167641936162,3.32901679542593e-14,885330.257429837,298,0.447,0.579961669729588
"atc_b01ab05","atc_b03xa01",0.296274059275107,0.108709012318679,0.807461279677794,198,0.0174,0.0414813314037627
"atc_b01ab05","atc_n06ab04",0.718509152151687,0.51173226971034,1.00883886415441,2788,0.0562,0.109996198019802
"atc_b01ab05","atc_n05ba04",0.759059127682858,0.535525321559812,1.07589825564263,2450,0.121,0.207129199861448
"atc_b01ab05","atc_j01ca04",0.607119877508307,0.321853161612053,1.14522580365387,706,0.123,0.209608965517241
"atc_b01ab05","atc_m01ax05",0.294947238806364,0.0944574128494867,0.920985140871037,2763,0.0356,0.0759651122625216
"atc_b01ab05","atc_j01cr02",0.695697249619871,0.386358364466798,1.25270916237726,414,0.227,0.344120858895706
"atc_b01ab05","atc_a04aa02",0.293300778907434,0.14783557898488,0.581898806081762,212,0.00045,0.00172663043478261
"atc_b02aa02","atc_j01ca04",0.684744305509143,0.277527726429149,1.68946998543189,232,0.411,0.546599031216362
"atc_b01ac04","atc_j01ca04",0.768391500119526,0.471954068758871,1.25102321717157,3082,0.289,0.415668800931315
"atc_b01ab05","atc_a10ad05",0.407969579439805,0.181292033237648,0.918072210763466,548,0.0303,0.0667004899777283
"atc_c09ba02","atc_j01ca04",1.50659903782356,0.746464010009367,3.04079048733026,3752,0.253,0.374349101796407
"atc_r03ak06","atc_j01ca04",0.591268400637372,0.41837223063774,0.835615502155509,9343,0.00291,0.00891029739776952
"atc_b01ab05","atc_a10bb01",2.12154646832916,0.52458730822711,8.58000059607108,300,0.291,0.417815804764672
"atc_c08db01","atc_j01ca04",0.305986938772136,0.0437022159356485,2.1424086787043,2668,0.233,0.350635200974421
"atc_n03ag01","atc_j01ca04",1.42743253553228,0.816245794616901,2.49626234760871,986,0.212,0.326489248987223
"atc_c07ab03","atc_j01ca04",0.461141688191739,0.114911964271975,1.85056149666905,2956,0.275,0.399955856386109
"atc_j01ma14","atc_j01ca04",0.43999720310092,0.192746561536488,1.00441500586761,481,0.0512,0.102275828617623
"atc_c08ca02","atc_j01ca04",1.03805200860149,0.553575042228496,1.94653279205607,5194,0.907,0.942471404541632
"atc_a10ab05","atc_j01ca04",0.208819702638553,0.0669213155821459,0.651596099549596,1583,0.00698,0.0188087022900763
"atc_n05ba04","atc_j01ca04",1.1743028368743,0.841534947796921,1.6386570234559,5905,0.345,0.477320828667413
"atc_j01cr02","atc_j01ca04",0.654219716452956,0.36482364435391,1.17317899763258,1395,0.154,0.25234350132626
"atc_m01ax05","atc_j01ca04",0.500880118704246,0.160690548080253,1.56126726998207,5375,0.233,0.350635200974421
"atc_b01ab05","atc_r03dc03",0.465322829674769,0.230312744594222,0.940136144866931,858,0.033,0.071185508511567
"atc_a10ad05","atc_j01ca04",0.474715798059582,0.195865850015081,1.15055834853291,1274,0.0991,0.176106508450198
"atc_c09ba02","atc_r03dc03",0.775971925676924,0.321275785283037,1.87419175991831,5358,0.573,0.697823065549532
"atc_a11cc03","atc_r03dc03",0.614565902221039,0.195936990510327,1.9276158482839,352,0.404,0.539175803402647
"atc_h02ab07","atc_j01ca04",0.387206917437173,0.172405457792369,0.869631384243995,1830,0.0215,0.049674146797569
"atc_b03xa01","atc_j01ca04",0.927526326477657,0.340171553275682,2.52903300709548,208,0.883,0.926493842887473
"atc_r03ak06","atc_r03dc03",0.526539401102751,0.455331117151793,0.608883800096664,103335,5.05e-18,7.94812101910828e-17
"atc_a04aa02","atc_j01ca04",0.645045678372987,0.0864444290208369,4.81331107048405,29,0.669,0.773741633512754
"atc_b02aa02","atc_r03dc03",0.720673743951682,0.22717364664744,2.28622753072836,155,0.578,0.702354561101549
"atc_n06ab04","atc_j01ca04",1.1452983744868,0.817509832204544,1.60451693047516,5998,0.43,0.563975583864119
"atc_n03ag01","atc_r03dc03",0.514921951472382,0.212761767637938,1.24620423608874,1200,0.141,0.234857431749242
"atc_a10bb01","atc_j01ca04",0.00131445883481496,3.57281402503915e-18,483596967632.309,979,0.698,0.79555258302583
"atc_b01ac04","atc_r03dc03",0.684505987148752,0.483600221388529,0.968875583011885,8186,0.0325,0.0704451754385965
"atc_c08db01","atc_r03dc03",1.45912924792172,0.855054862543412,2.48996673243585,9443,0.166,0.269150918635171
"atc_a10ab05","atc_r03dc03",0.544829753633785,0.319582613032345,0.928834824986577,3411,0.0257,0.0582344795965154
"atc_j01ma14","atc_r03dc03",0.450002787050715,0.219457918260801,0.922739584692314,734,0.0293,0.0649912926391382
"atc_c07ab03","atc_r03dc03",2.59460950587444,1.33945344398797,5.02592943277727,2884,0.00471,0.0135330348837209
"atc_n06ab04","atc_r03dc03",0.867571336005682,0.679705514298395,1.10736194899877,18074,0.254,0.375716252618976
"atc_b03xa01","atc_r03dc03",0.000518635524488817,2.09391752039706e-16,1284591225.0201,183,0.603,0.722430545454545
"atc_n05ba04","atc_r03dc03",0.941307411388867,0.728955359410022,1.21551975892288,14789,0.643,0.754262046047947
"atc_m01ax05","atc_r03dc03",0.748503313281725,0.385367637630239,1.45382527043251,12836,0.392,0.527721056932716
"atc_j01cr02","atc_r03dc03",0.730561448688817,0.446237337852747,1.19604520966021,2098,0.212,0.326489248987223
"atc_c08ca02","atc_r03dc03",1.36357676345384,0.872091497014409,2.132048754284,9493,0.174,0.279735849056604
"atc_a04aa02","atc_r03dc03",0.764736872365716,0.102562688172232,5.70209785232631,29,0.794,0.864305726872247
"atc_h02ab07","atc_r03dc03",0.846322045440795,0.576461436883891,1.2425133040484,4787,0.394,0.529836190476191
"atc_a11cc03","atc_g04cb02",0.869421176610176,0.40795700279026,1.85287463425856,550,0.717,0.809553118574366
"atc_a10bb01","atc_r03dc03",2.61889446331645,0.837108712070317,8.19321088300111,1416,0.098,0.174528288288288
"atc_a10ad05","atc_r03dc03",0.895699473741032,0.564644320892242,1.42085471787304,3109,0.64,0.751992391821208
"atc_b01ab05","atc_g04cb02",0.557196067708218,0.275282834208442,1.12781263227774,673,0.104,0.183167498218104
"atc_b01ac04","atc_g04cb02",0.791139352181149,0.532260011448864,1.17593180232692,5079,0.247,0.368005426590292
"atc_r03ak06","atc_g04cb02",0.945825305524717,0.712153304622726,1.25616984821105,10133,0.7,0.796362799263352
"atc_c09ba02","atc_g04cb02",1.73065992286851,1.01454087822604,2.95225538261249,6355,0.0441,0.0904699875466999
"atc_c08db01","atc_g04cb02",2.14008946256136,0.953428964389541,4.80369600550014,2589,0.0651,0.124554471544715
"atc_b02aa02","atc_g04cb02",0.251339847919475,0.0619049019212021,1.02046392436895,268,0.0534,0.10556112
"atc_j01cr02","atc_g04cb02",0.41943906497487,0.155754105381358,1.12953124924854,781,0.0856,0.156101549815498
"atc_j01ma14","atc_g04cb02",0.547174651641356,0.172743539138415,1.73320577366971,214,0.305,0.433758273381295
"atc_a10ab05","atc_g04cb02",0.840154824195364,0.522664117944462,1.35050428063582,2705,0.472,0.604776769509982
"atc_c07ab03","atc_g04cb02",2.6471487506018,1.52124705559671,4.60635008760232,3823,0.000572,0.00215131202435312
"atc_n06ab04","atc_g04cb02",1.46616438369495,1.08365486685157,1.98369247051978,6503,0.0131,0.0325164239075841
"atc_n03ag01","atc_g04cb02",0.651562377652855,0.335573962940164,1.26509675617575,1604,0.206,0.319038545910373
"atc_b03xa01","atc_g04cb02",0.324956720506193,0.0452057712335109,2.33591568777089,159,0.264,0.387147774480712
"atc_n05ba04","atc_g04cb02",1.12357893988612,0.785712661061025,1.6067319475937,5651,0.523,0.65401467611336
"atc_h02ab07","atc_g04cb02",1.19468325260678,0.635637049658333,2.24541359699894,1120,0.581,0.705133104125737
"atc_c08ca02","atc_g04cb02",1.29346313253155,0.772820839146159,2.16485735175926,6969,0.327,0.458189396087326
"atc_a10ad05","atc_g04cb02",0.740984768566606,0.416240115556948,1.31909060834524,2192,0.308,0.436767862266858
"atc_a04aa02","atc_g04cb02",0.552678534459174,0.0746639733475071,4.09104349470224,37,0.562,0.688328128872367
"atc_m01ax05","atc_g04cb02",0.864187788875563,0.321785109190437,2.32086729034952,4678,0.772,0.848016003556346
"atc_a10bb01","atc_g04cb02",2.33117306906501,0.744756069210243,7.29684268796454,1480,0.146,0.241315050167224
"atc_c09ba02","atc_n06ca01",2.10832396055203,0.869115024403253,5.11443226480846,9965,0.099,0.175992086330935
"atc_b02aa02","atc_n06ca01",1.60107939444267,0.221400680353566,11.5783529807371,115,0.641,0.752988352745424
"atc_b01ab05","atc_n06ca01",2.01116247715969,0.74340176752079,5.44089977486097,504,0.169,0.273029748283753
"atc_a11cc03","atc_n06ca01",0.00337675615478055,9.78204759593833e-13,11656539.2030834,309,0.612,0.730203766296475
"atc_n03ag01","atc_n06ca01",0.000787700732511125,8.62446296882096e-19,719433136001.265,928,0.684,0.786488599348534
"atc_c08db01","atc_n06ca01",3.06408450549896,1.35780843291216,6.91453494415451,9724,0.00701,0.0188689651416122
"atc_r03ak06","atc_n06ca01",1.28321088098883,0.657932733500333,2.50273330577083,6668,0.464,0.597002863837542
"atc_c07ab03","atc_n06ca01",1.69568351515982,0.755253464922767,3.80712266428171,14392,0.201,0.313258278145695
"atc_b01ac04","atc_n06ca01",1.74221232760696,0.892285799269462,3.40171702491594,4316,0.104,0.183167498218104
"atc_a10ab05","atc_n06ca01",1.50749787991276,0.481024548001719,4.72439476817169,1331,0.481,0.61392097107438
"atc_j01ma14","atc_n06ca01",2.53420531989251,0.349077708517645,18.397613043363,83,0.358,0.491317967231325
"atc_n05ba04","atc_n06ca01",0.755316789377523,0.471760107337325,1.2093083824649,26063,0.243,0.362921124206709
"atc_j01cr02","atc_n06ca01",0.00151911394610225,4.01155789575051e-15,575264583.28993,570,0.633,0.746073455759599
"atc_b03xa01","atc_n06ca01",0.002597911768381,1.93031726936804e-13,34963918.4365898,274,0.617,0.733689605389798
"atc_n06ab04","atc_n06ca01",0.967463676085629,0.5628001409,1.66308765141448,15539,0.905,0.940788809423643
"atc_a10bb01","atc_n06ca01",5.47335781638495,2.022091396021,14.8151789009794,4565,0.00082,0.00293442433019551
"atc_m01ax05","atc_n06ca01",1.98624054559182,0.735616888589571,5.36305183601355,10955,0.176,0.2824
"atc_h02ab07","atc_n06ca01",0.977051452104228,0.362439938594489,2.63389720172934,2890,0.963,0.975234836065574
"atc_a04aa02","atc_n06ca01",9.06327602922692,1.15852308525442,70.9031813241077,13,0.0357,0.0761127696289905
"atc_a11cc03","atc_m01ae01",1.07885630619247,0.150608060544587,7.72821139321876,176,0.94,0.962195526097763
"atc_a10ad05","atc_n06ca01",1.62695270364852,0.603230065053509,4.38800261003971,1787,0.336,0.46774985915493
"atc_c08ca02","atc_n06ca01",2.64037175762664,1.47307189379566,4.73266990418831,14987,0.00111,0.00383341719077568
"atc_b01ab05","atc_m01ae01",0.508416310043243,0.363406606750861,0.71128906166309,8788,7.86e-05,0.000351848913043478
"atc_c07ab03","atc_m01ae01",0.956052599137989,0.573555202415679,1.59363312976467,33280,0.863,0.91150801453302
"atc_b02aa02","atc_m01ae01",1.46896592841046,0.770547535323506,2.80042541168448,667,0.243,0.362921124206709
"atc_c09ba02","atc_m01ae01",1.88093184089294,1.34186111245242,2.63656540699578,42579,0.000246,0.000995685503685504
"atc_a10ab05","atc_m01ae01",0.625531171747113,0.367741047181143,1.06403473266495,7672,0.0835,0.153233197177869
"atc_j01ma14","atc_m01ae01",1.06235386610939,0.467246590415639,2.41541781146787,614,0.885,0.92780441238863
"atc_c08db01","atc_m01ae01",1.68116649151252,1.04924301853076,2.69367603335801,27771,0.0308,0.0675004878048781
"atc_b01ac04","atc_m01ae01",1.19550325353739,0.851040813766667,1.67938835141502,12669,0.303,0.431162107687878
"atc_n03ag01","atc_m01ae01",1.11948114113955,0.66902558418147,1.87322884953707,4378,0.667,0.772513241153035
"atc_r03ak06","atc_m01ae01",1.15830228971748,0.919901339713429,1.45848705338631,34164,0.211,0.32525327510917
"atc_j01cr02","atc_m01ae01",0.575375572114134,0.306085752081996,1.08158268306779,3885,0.0861,0.156839734611132
"atc_n06ab04","atc_m01ae01",1.20110371996839,0.966265737885343,1.49301593708489,42291,0.0988,0.175762994960403
"atc_n05ba04","atc_m01ae01",0.84339656572745,0.676915660124236,1.05082185120419,56035,0.129,0.217954871794872
"atc_m01ax05","atc_m01ae01",0.83443321065048,0.53652037133404,1.29776765289488,67717,0.422,0.556733582487987
"atc_b03xa01","atc_m01ae01",3.60626627966456,1.76045249742959,7.38739414942144,342,0.000455,0.00174175832687839
"atc_h02ab07","atc_m01ae01",0.872035516307011,0.591816442554637,1.28493547495621,11339,0.489,0.621563271604938
"atc_a10bb01","atc_m01ae01",1.31720070958499,0.585810330123366,2.96173969647448,14639,0.505,0.637799642218247
"atc_c08ca02","atc_m01ae01",1.3236113141878,0.958582461610751,1.82764340180195,49666,0.0886,0.16086010286554
"atc_r03ak06","atc_r03ba01",1.60019249444565,0.970374046637624,2.63879277084213,6760,0.0655,0.125029354963306
"atc_a04aa02","atc_m01ae01",1.50511120602972,0.741812067514446,3.05381894110547,348,0.257,0.379132537313433
"atc_n03ag01","atc_r03ba01",2.33603749718999,1.15518817281211,4.72396732992286,1534,0.0182,0.0430561991383437
"atc_a10ad05","atc_m01ae01",0.867575083845939,0.548427031985687,1.37244607251586,8210,0.544,0.672112
"atc_b01ab05","atc_r03ba01",2.68339821704798,1.49988286148776,4.80079223261065,820,0.000881,0.00313005176132279
"atc_j01ma14","atc_r03ba01",1.49690829363961,0.473192310964541,4.73535682564158,297,0.492,0.624573336758284
"atc_b02aa02","atc_r03ba01",1.9106243808466,0.46792512171561,7.80143094540688,138,0.367,0.501441526126624
"atc_c08db01","atc_r03ba01",0.616199934556452,0.230323285798143,1.64856261941378,21831,0.335,0.466752184945024
"atc_a10ab05","atc_r03ba01",1.22800807487404,0.608115623974732,2.47979787478461,3086,0.567,0.692735228677379
"atc_a11cc03","atc_r03ba01",1.70507695923781,0.631850953550695,4.60122346984859,604,0.292,0.418886502177068
"atc_c09ba02","atc_r03ba01",0.960362782396078,0.401676790785864,2.29611641739893,15272,0.928,0.956449635036496
"atc_b01ac04","atc_r03ba01",1.22577842325661,0.742508908907015,2.02358884169243,7641,0.426,0.559918085106383
"atc_n05ad01","atc_n06ax11",0.535378495430126,0.406664459083978,0.704832022977045,5447,8.46e-06,4.45728358208955e-05
"atc_n05ad01","atc_c07ab07",0.95598788452432,0.798900929198745,1.14396266414897,14843,0.623,0.738160153440422
"atc_b01ab05","atc_a10ba02",0.806129740362053,0.588610976816533,1.10403166758941,5595,0.179,0.286191523778712
"atc_n05ad01","atc_g03fa01",0.00765716710221787,3.45987855546361e-20,1694631967318600,254,0.811,0.875100873362445
